scene,mos,entropy,contrast,sharpness
74,5.716120112525752,7.429413962071925,0.1706973385271623,0.02877854403310296
74,5.811368004641582,7.488342384207352,0.18199172903499936,0.03739825445989164
74,3.508539849139917,7.439639691196567,0.3053334960041249,0.060902781661473684
74,4.892796479571009,7.579691764402612,0.20306789943760772,0.02112602898194339
74,1.8703879435647297,6.890167793608134,0.2534766327938564,0.07920494442136537
7,2.928265975558133,6.62995326731532,0.34295970275992615,0.061990183289163885
7,5.913108984543241,7.642423486865998,0.25814328904707984,0.027010117258767195
7,3.7165930266047393,7.460642310324356,0.28691234005317956,0.02785846220347259
7,3.765247673007466,7.606060135413227,0.22939285041665655,0.03936928634607953
7,5.011011027772157,7.52932842652087,0.2551197643491731,0.026986003288112313
7,5.913108405408377,7.585857958003293,0.24259621744639945,0.038092012186916824
7,6.388275252889137,7.584235913874354,0.2323613914919181,0.04413094031482507
7,5.333879478129446,7.574440796834187,0.2882502791004929,0.0740087229555821
7,4.510741940329002,7.432321735200212,0.25935516379430207,0.034837755082992805
7,3.667353518738132,6.979435701418893,0.319231483653621,0.08870900791009571
6,5.294112503430595,7.669202943911074,0.25791842762549266,0.015547335520457414
6,4.9171511404706445,7.7027406912497165,0.25340152311786923,0.04502351930984804
6,3.3547341382101026,6.182514181144583,0.3622342277823106,0.03716578610480589
6,6.12860398268985,7.764403978708227,0.2959107851999022,0.030671143518501642
6,6.450002737361505,7.750329279742275,0.23417763596827681,0.021166329015738377
6,3.946742502838668,7.424467589757015,0.21150770147433454,0.01733755911586116
6,5.82465929617285,7.684169671681888,0.24275976688611461,0.01524554502374918
6,4.538086817211058,7.3814789279023065,0.1702262333928351,0.019976533509266058
6,5.341463244479555,7.536069738104869,0.19632393583550511,0.03285352018791525
6,1.3520289201150066,5.855198605917292,0.26928536105256645,0.06000998501454354
9,6.83124642378858,6.372368547804552,0.1527135950133683,0.02981415776388257
9,3.175315188234566,5.717783786754786,0.12038013516602385,0.015827179259393313
9,4.742256067873338,4.7934453154220025,0.12994370408918263,0.03709807223328469
9,3.757020742737287,6.259510475416089,0.16107809768943934,0.0338370663605688
9,5.186903515790694,6.1006010545291485,0.15027098644132772,0.02243225849203212
9,4.254343474703703,6.839227116791227,0.17138366824946893,0.034354967052667454
9,4.4983119946473735,3.7629762753609826,0.1429264681756574,0.047019305749184705
9,4.840092859314745,4.0864562503510165,0.14866033337590664,0.05280585965375668
9,2.1068412285515548,6.120876613387313,0.20603689090667457,0.027076856543761164
9,7.755253787337989,4.775527398030809,0.19052034998694203,0.09522810040603
109,5.006052838868704,7.24458284093855,0.16568802332753713,0.01481952920048325
109,4.498011806875423,7.228261994348543,0.1513236521993088,0.008137450274084712
109,5.052908170691176,7.245683659915885,0.15464594220995814,0.02266118250495874
109,3.845093036590472,7.1090832110021225,0.13711700838113253,0.008159235946089633
109,5.05289198614809,7.322482535148323,0.18027719629997144,0.01450683783589379
109,5.290280444966105,7.44441617158732,0.17459111803509916,0.009671028114050363
109,3.748766051435745,7.042875127137328,0.13348244538767598,0.010098046059576296
109,4.221342882939099,7.328944058120795,0.16001333408746485,0.01158279885298368
109,2.424593978966844,6.873188308899851,0.15469701755169193,0.008054687626348912
109,8.007644085498175,7.7540182313359,0.24066960260314874,0.03842108079473014
36,5.141348479168019,6.70659174427268,0.22016982156053283,0.021067780037412644
36,4.774462772711413,4.702086689147359,0.18414280433012098,0.02280530163435426
36,5.434973732525207,5.496563032860398,0.157258674542532,0.010199078121533076
36,4.203553139724784,4.220384954531442,0.1834081622969282,0.020232672428873694
36,4.490936655187245,6.763802229582945,0.21658251617161745,0.01418371546335071
36,4.531546024756811,7.0430490222185815,0.20615919687971335,0.011777214930137822
36,4.693546513522375,5.9768699470239355,0.1882043190717325,0.013242289673283409
36,4.368523807146541,5.168809721802519,0.1677948385024432,0.015606564510631247
36,4.572090553814964,5.625534010399701,0.17883678290391997,0.011633318638083472
36,4.936603604422474,5.324931638667513,0.24554069803384015,0.038750704534940866
136,6.477230628921635,7.4201262212898005,0.24531315935898332,0.007934198156014701
136,5.385932979458136,7.115608253343877,0.1913802407697284,0.0020330276050883334
136,3.4219807237248783,6.971691285215512,0.35814265527678796,0.006128999812000466
136,4.686450320834519,7.3694633048635945,0.20098596922141493,0.003626766365239965
136,4.989025646734102,7.5233797231215425,0.27311421920137247,0.004619429425993546
136,4.076481996195583,6.831136336667968,0.160300433017695,0.004149981252589706
136,5.2519249396022,7.475366887266382,0.246573678550443,0.0034505416597048907
136,4.209284707762677,6.966116999746026,0.1743987142477437,0.0036569836260201462
136,3.6167723151573767,7.22790582480553,0.16596841420076416,0.007278896257636741
136,5.032501024588724,5.916986656351735,0.2989533727302158,0.015599771529606132
23,6.16925478067468,7.256028814021447,0.1606790625955442,0.004600352776006121
23,3.869285129781004,7.401937805467783,0.20229360923729253,0.002949872894266393
23,5.022303694764409,7.584447319121752,0.21616011205047797,0.006189663436737458
23,4.558399239508736,7.182572008912538,0.14626701025864972,0.0033303011332324385
23,4.04606235908839,7.151854542059089,0.2879871916291257,0.0039782627718549
23,4.642564234634378,7.503859019914947,0.24625678815137386,0.00449880272417145
23,4.08962189338781,7.370982289032929,0.18781038460479835,0.0029610171846377958
23,4.176147146150436,7.292744564511187,0.17582067481438546,0.0027537623183700754
23,4.937325120839252,7.345054478168958,0.20219558263598558,0.0020274349622766744
23,5.63662168415074,7.373425822042408,0.2534509335605778,0.012024522222611307
94,5.255677673661892,7.1705512474154,0.18184757245161207,0.010366886699117525
94,5.433498894231303,7.01123525525605,0.14158597203320278,0.008255946411826365
94,4.129983805086872,6.987186663806547,0.14219016115704972,0.007856775871090318
94,3.176429263066367,6.70283017682825,0.10978304340634355,0.011450682467131677
94,4.0411034878659295,7.07630852695277,0.27242601497896196,0.016380488968546325
94,4.261825612729247,7.079047220630393,0.15060166713365675,0.009820969302014256
94,4.435489774535724,7.328630671519328,0.18207061136997105,0.02317009059508901
94,4.779217756577909,6.968611016092508,0.12798149356840324,0.026643146209186355
94,5.4334994462718464,7.222773852958026,0.2139508334877036,0.01446058448494773
94,6.20085956895274,7.061303410827776,0.21894555512885935,0.0491676078411031
82,4.682352917905754,7.184683537495858,0.1586161744743951,0.021927278765044654
82,7.208048247626607,7.216637172832654,0.19226587598164147,0.0420104623800487
82,5.992318819451404,7.234132538167664,0.14919375906059673,0.04554809619170144
82,4.119629062955872,7.078638622944177,0.1357101319674984,0.029501234551169014
82,5.008906587879664,7.202914520155298,0.22686358134197004,0.05022987110869678
82,2.364735536630365,7.162880820615767,0.14169574986130742,0.019005057737176256
82,4.449362748522169,7.473318498165763,0.18130941257119607,0.019227921753214923
82,4.21458925581537,7.4758456185756295,0.1906497341520528,0.05871517488236648
82,3.373249317988873,7.20613414827306,0.15634889420297626,0.025436220997959988
82,5.734392788203757,7.596100730303341,0.24351155520849282,0.09001078472834848
45,6.8136009973554605,5.841949057398907,0.15639006253006976,0.0048511706930712915
45,3.471971732052548,4.2886061464432155,0.13231075440302867,0.007717716304963771
45,5.530998772908925,7.017394798192637,0.22055571265955184,0.0085133514707036
45,6.058260288677929,7.012817505882529,0.19383426170540846,0.004393442318111806
45,5.377663074268211,5.4368261606741255,0.1447794201912562,0.004430042375893237
45,4.42105310502218,5.26869881799292,0.12189064031209262,0.0038122752735557483
45,1.826783946268715,3.9012340067398825,0.12012684765793787,0.005738126977070611
45,4.010066283095122,6.828889116223513,0.21271827664810217,0.011554972330643131
45,2.9476113136303432,4.533358613294978,0.12319530643010566,0.0064536909266292896
45,6.689575769700401,4.772510786972022,0.19310902836342636,0.018606184152537758
106,3.823489291362178,6.881029247344742,0.13118884000755715,0.011422892854530551
106,5.460957366720821,7.437364999310011,0.17874374449069816,0.03898206309143829
106,5.876661297322048,7.362134736196549,0.18210575415502883,0.020593821446159497
106,4.262887906811189,6.913057599362136,0.1308575486197693,0.02961401461528394
106,3.868600618570624,6.798115465847518,0.11027199268164169,0.01667643751788888
106,4.645014186888813,7.1873649733361775,0.15662261161150626,0.012600143904382638
106,5.828772842455487,7.2442572054858205,0.17078092130618241,0.00987662067091358
106,4.645014042716013,7.066844504686582,0.13671496163099323,0.015915370147129904
106,4.602800550214599,7.551869872535159,0.25816971867018634,0.033993280058586386
106,4.133387179918061,6.93780796830588,0.19617125984401362,0.05076422720870596
103,5.751848089469042,7.496496614724117,0.20633877321194563,0.01986985271485775
103,4.227864552293432,6.928660635617305,0.12911075464367228,0.013925130594816227
103,4.827511047432518,7.340573319608625,0.17982255854250626,0.011943258739205181
103,5.300806253655544,7.0196355240639825,0.13586629531020628,0.026968706170754694
103,4.9127253557756925,7.218060699482292,0.1586975806093073,0.015335955936101136
103,5.798756751468253,7.53737118107842,0.19745980940867258,0.03236722715712655
103,4.227871689949759,7.2142439353456,0.178473897195876,0.009297798851038565
103,3.1374406764836227,7.104977013140241,0.15198104849833866,0.014170391126560301
103,4.007357593845621,7.421113138371984,0.27316281604900905,0.02664652718791809
103,4.955403272606348,7.0027966150001335,0.2453811449733184,0.056206459063153226
78,5.8184567521969495,6.671202876079228,0.12525746709268998,0.006172210729282092
78,4.382957569649,6.722797312953811,0.14413239985287957,0.012673072123218863
78,3.889189718145555,6.445325736913312,0.10084605887995558,0.004307844376668735
78,4.0714453272751125,6.7025670268884445,0.11383519765847645,0.008139566848653348
78,3.980763727123596,6.625493064921236,0.11939924489604023,0.0048364487785747005
78,3.25650482065291,6.1589903353773074,0.1472388908253791,0.01003823860747361
78,4.558263602567887,6.548703056797386,0.13588001835990007,0.010823751896252743
78,5.674871880671744,6.702956837786128,0.11583695663928759,0.007687693880000746
78,6.118179539530907,6.9836294185666326,0.14527427498705292,0.005953604561697995
78,5.396952345166173,7.220832640915055,0.19092444506017905,0.022296753556651422
148,5.060245763442387,5.978360238375553,0.2678520461868862,0.01669796095167104
148,4.094196937144344,6.745115066101363,0.2520542041889181,0.008761983426103308
148,2.636372955235355,4.947040640980776,0.291450059533511,0.014944262801771645
148,5.060245847862835,6.631197486137015,0.2498384052338626,0.0063584742662245826
148,4.885927072204177,6.782831541621179,0.2602594310777856,0.008986973078190831
148,3.8170629169840513,6.83620895797644,0.23664284549868703,0.00924422351311787
148,4.712128121508565,6.3556900888407055,0.2538133298567293,0.012032850961238252
148,5.191901898139718,6.446380168050918,0.2292501504584636,0.009631777897803603
148,6.230028894119599,6.984719884066771,0.24512736873611105,0.009068722688005388
148,5.459474876338803,6.081061489581431,0.29257856798282345,0.025145831250879346
105,4.2875550412744685,7.272159008172215,0.16164162246954683,0.02282719538591847
105,4.491527979466253,7.460234877489178,0.182823091544813,0.03641067267364603
105,4.491528140433182,7.256826006529043,0.2413081479208334,0.06062474758723716
105,4.935984512641789,7.451426893283094,0.18900196363537045,0.027978597732355195
105,4.733917747968957,7.450112681357818,0.18704308613336673,0.03353657851674746
105,4.653228890275059,7.278880066775878,0.1721292596361687,0.04119644831145563
105,4.450954727544525,7.501421868602527,0.22954803748238953,0.07360727412955237
105,4.976567974487165,7.552649569134741,0.21532893272826276,0.052824988714628665
105,4.693575255671463,7.396569812825815,0.17690932509050175,0.04614208175460183
105,5.432745013216971,7.7887979441987305,0.28458922762127553,0.13108451660410253
154,4.141646776523881,4.803867181487177,0.044834990716576734,0.002126987166662963
154,4.629017779014465,5.891605215034026,0.07155120150311668,0.0014883732300979306
154,7.705930130536075,6.087210564222916,0.09464476240507873,0.004471749158829779
154,3.123492217277365,3.627675248063374,0.1325520629595497,0.006016886965257585
154,5.648519051950678,5.486382217569644,0.07132579962475602,0.0038451503434325
154,5.449254091681092,5.089582332248585,0.06929988435636583,0.0030981251275811945
154,5.012542410162903,6.058380354549356,0.07947350476996738,0.0024215878104495285
154,5.15691154847398,6.1938232911822855,0.08936807554684845,0.0016833184367743028
154,4.868743312101146,5.492636286860437,0.07179624965973203,0.005924700505124738
154,1.4115279652582495,2.5769718833679898,0.05142391202406707,0.004478085805511133
101,5.500674604880194,7.645686460649955,0.20992925413112057,0.042098858004504004
101,4.943262049234768,7.351755870274103,0.17070339458112382,0.017417136646761918
101,4.483543036535812,7.2614508611576,0.14899059166069503,0.03059410696521798
101,5.239657133928409,7.649934587894252,0.20772250018192215,0.019891419301217773
101,5.772675349205073,7.463718477476036,0.21940545577196252,0.023938622514028726
101,3.8375638860413743,7.290641835434798,0.28517008181554276,0.03396565872691747
101,3.882193273145913,7.2150755674330345,0.14743600062388784,0.020021301467901546
101,4.2302166315806,7.318093801743445,0.16648962959085567,0.017762906377036383
101,4.272839038604113,7.415758438123884,0.1920816254072743,0.01676290708892997
101,4.98496027982358,7.30717713694803,0.2422384872292428,0.0691316692370442
119,4.338415732117657,6.154928118293234,0.09787301907495988,0.0042233231995696206
119,5.389473886768357,6.103428676990306,0.10709571201669454,0.003343370115200495
119,3.983065488548149,6.549138873631746,0.12934669795782958,0.005404842909108871
119,4.206467063586848,6.25572017882559,0.12831587467912095,0.009325611774745387
119,3.263913671133549,5.711374171921261,0.14083617419658795,0.0052444688217097805
119,5.389475992309861,6.384256891508799,0.11582049362908615,0.006957183147265404
119,5.713311086037106,6.197974997085829,0.13005311989511723,0.004901843299829186
119,4.162213556015892,6.291267553331348,0.09264849798941224,0.007281199525265843
119,4.382128060793161,6.451391842734594,0.09894501471765052,0.006401168968055926
119,6.319120745669252,6.78098376835216,0.17263043046327378,0.02196862480597628
30,6.515288990372288,7.212071826776882,0.1473370394467705,0.01446424521235286
30,4.504121968224662,7.100558268021717,0.19759663821938306,0.027159978053162743
30,5.440642104344827,7.235423188279362,0.1599050559645537,0.03537734876374995
30,4.320912945158388,6.6922656596673225,0.10343474266807229,0.016088295174316064
30,4.320912116382179,7.211843184224799,0.14527000451642447,0.04139872625579004
30,3.4186282692686456,6.923602555169758,0.11957037878400724,0.013348834000541604
30,3.36846364018342,6.92482275297635,0.12571562412676202,0.015368777594265498
30,3.665430075211474,6.977971320751962,0.1376374516702361,0.015008075795069515
30,4.412626501098748,7.2126425687712485,0.17582815789505976,0.028791438966603185
30,7.1805586727352,7.423503232547597,0.20839705176660464,0.06966534287086186
144,3.89926439909081,6.83335303521749,0.29094965763832725,0.022765706920303712
144,5.358656494948034,7.4253710365734955,0.23475925513026322,0.027287185415978465
144,4.776813460730752,7.166225176492745,0.19732256554145813,0.012755115506914744
144,5.064865345029679,7.272696601012138,0.20755066331208374,0.012855300146176325
144,5.231636748028823,7.479055373617318,0.22371385101373256,0.01502768780836419
144,5.231637828316949,7.241740181028919,0.24292793905938975,0.019130879639228035
144,4.114595754873272,7.286026915332766,0.16711901025021098,0.018765436862560072
144,4.4902314667147145,7.285566019193308,0.18175895829035027,0.012886037428906337
144,4.61340984420205,7.234568100346491,0.17200081881197213,0.015985441637597377
144,4.366473941044751,7.261719084270013,0.2880088078781542,0.05065599786210282
59,5.027054970346391,7.2584088791050485,0.18520002157990115,0.025104476701662142
59,2.935717894422138,6.954843419142515,0.15662368861564824,0.015143469110220444
59,2.5734413040050548,6.324714047420759,0.21419611053953988,0.02511031271216875
59,4.124656956735141,6.7789871037793645,0.20238916067278326,0.03262539208792775
59,4.931424472195884,7.291523196683824,0.22740982526541176,0.031530587706959386
59,5.466751499382218,7.308879647889235,0.19236409562241233,0.02405367480068247
59,3.783436363919381,7.115089688835225,0.1770849387765762,0.016902433983289892
59,4.8364448957956645,6.886073209909931,0.15689487489639936,0.021784529420948415
59,5.517021754252406,7.362228643524573,0.20269647595217397,0.019698674643357412
59,7.951635171925555,7.18037734615295,0.268382487066898,0.07110521502811604
65,3.640232190469282,7.243443305946549,0.17237688991828767,0.003586351214353264
65,3.826453645627402,7.066282109399944,0.2888391284443289,0.00746305310218247
65,3.5926428646986426,7.29225979935115,0.19335306403921546,0.002896436785771249
65,5.298770499146984,7.256095680191361,0.16476625336152068,0.004817287403515733
65,5.61079221666869,7.537935762995794,0.2289041081379478,0.008537006649843495
65,4.442916638791245,7.579754717553051,0.21772324040596414,0.0026742221344540217
65,4.656095971236517,7.389025724055543,0.2423645715630978,0.0051691381041713445
65,5.386669765442695,7.164069004496332,0.15003028215878486,0.006809804360512554
65,5.610792429619057,7.3958446792465695,0.20247025430597945,0.0032027643295766046
65,5.082219061279318,7.468423910595251,0.2840207416404402,0.013434377009982072
47,4.5045676145371845,7.081169389384843,0.1465853299448358,0.007230985709960665
47,5.730050199966693,7.495664066882794,0.23875202214282132,0.01077438444761759
47,5.152762603372377,7.061876175939066,0.1472036560535196,0.007652193782028351
47,4.597199011862497,7.600549762194593,0.206800111488176,0.006297473442909764
47,4.224837582621021,7.499432276801132,0.1948945582356039,0.007084285587020871
47,2.885391836671215,7.2943691428667705,0.16364990401657106,0.005777287809346424
47,2.576220770429224,7.2857019417372015,0.1716889638139073,0.005697954845599474
47,5.246536857683829,7.6816249553220795,0.23259633033202612,0.010551228789716727
47,4.966589205857118,7.508282877597479,0.2039765158178845,0.013967158085799737
47,7.263429599978676,7.722100827292318,0.2765036019128386,0.02489554143818534
29,6.913588327272951,7.048190943741226,0.15002539172782897,0.008093133160094183
29,5.264374362033028,6.703920742699756,0.1132792902137602,0.010461527428254395
29,5.530357914794791,7.005489229531285,0.14487066601810902,0.011435941818723538
29,3.507369873203626,6.908930838972022,0.12548293282980635,0.01291030533085501
29,4.18838536855446,6.595370099622926,0.11351667156677715,0.0067852784523149134
29,3.287292379455892,6.622547609494011,0.13943392964659074,0.014423415556110224
29,4.952941553441021,7.117468648771225,0.16563568574141513,0.014591323009955626
29,1.7784088683750987,6.086289984427298,0.1301040758775218,0.009023073673836072
29,3.7741246907372874,6.702346752469927,0.12446491634888183,0.00679219608065348
29,7.95074194511168,7.171126195462125,0.19908602937594702,0.03509954876672811
111,4.818249137411719,6.751031863680926,0.12529698253820276,0.004675134765022742
111,6.855347198728788,7.2130130338611895,0.1813459406698963,0.008830729908651488
111,4.005512342257733,6.522477302871676,0.12821807031688465,0.004332693120737766
111,4.435865875572436,6.129030383997404,0.15552359745660532,0.009919171724380046
111,4.674447706121717,6.447169979532163,0.1271313018406136,0.008644368863184704
111,4.341031510320872,7.143780158922887,0.16204979155600785,0.013471211399556
111,3.2494735087784625,6.469298657706456,0.10838189388798677,0.003954791158191441
111,4.6268271504751945,6.801789536520355,0.14295370676049027,0.00500613271047146
111,2.43026535017646,5.627961761768658,0.14917694167808992,0.006934840087453924
111,7.710565503136452,6.910560215671054,0.20231913382270092,0.02403850078231225
142,4.422543538139188,6.672753743236875,0.1009230824408471,0.002263721763666495
142,5.465467614310799,6.552006881365708,0.09400389749258785,0.0020025596412511933
142,3.165114108117133,6.20311320530625,0.08989734625014985,0.003749584778768461
142,6.142137113511889,6.843554098485207,0.1180094513419427,0.003824886821468568
142,4.96915341862244,7.150854317447418,0.14128837516126774,0.008285261051718638
142,5.515816654007868,7.166578496425602,0.14107728408349057,0.006052466947716535
142,5.067829992634143,7.174535480977504,0.14655134399031225,0.007652376787785549
142,3.958510474901381,6.520450128954619,0.10278318409344908,0.004965226196172331
142,0.816518379939369,5.547468750804585,0.05778532224918668,0.0014240696265526436
142,7.6244939887956225,6.86411911456989,0.13568747352970825,0.012164846749518572
138,3.663890625672908,6.820682587401118,0.17230953365075954,0.0014220366668509282
138,5.881645650569316,6.939853829216718,0.18600899000959173,0.001200241806892007
138,5.732730008072637,7.304350067231592,0.23916361029145514,0.0022322893301330183
138,5.017549611318326,6.839842209242669,0.17130832058382475,0.0013942460852403688
138,2.058137688378435,6.345032197032294,0.17830449221326028,0.0019839305733619986
138,3.5591879379444973,6.522727969612513,0.16197220272575852,0.0029992974095790184
138,3.767052491004396,6.625721528899943,0.18880005312486942,0.0033888172482781018
138,5.347193284673151,6.869207844628779,0.16437087347807183,0.0012209158050870846
138,6.137516710220889,7.160832935488082,0.21623600275002822,0.0039267600779366325
138,5.982681275125277,7.3070786923114985,0.2806545906559162,0.008871769760083359
107,6.60035288306768,7.627910763991141,0.21790377431966165,0.014841920785835605
107,5.38723693322311,7.520214983938406,0.1919858501315071,0.015286793022997012
107,6.123679137517188,7.760446279507984,0.2786571049417145,0.02448938178989415
107,5.435415593504835,7.701251614573492,0.22444488400822618,0.011399727033253388
107,5.67724605823323,7.6163768287910845,0.2047221546355564,0.01765766691870367
107,4.249340241381699,7.46809588908665,0.18220770080411924,0.018639772843228538
107,5.001515977610576,7.777985918947001,0.25073995670761545,0.03101149546760104
107,5.677444960888931,7.699676993845852,0.22106245167247357,0.012003845775700276
107,2.995353497552583,7.085071916479078,0.3262681244335108,0.026523839138764663
107,0.0,7.088986126586668,0.2925089808491202,0.037486691499500666
67,4.113154315163628,5.749437594500969,0.06578941967672551,0.002218509693699464
67,5.328366462658596,6.173442610672317,0.0735016710896383,0.0009384303392242536
67,6.52177377497938,6.719598487782351,0.11146315528481748,0.005655759308770186
67,4.421300221357233,6.200870903870236,0.07774833834382619,0.0007004598132303816
67,2.107154050899153,5.120239190771841,0.039993630349494894,0.0007803566441597307
67,4.673918887325658,6.75634627795572,0.11364033045930792,0.023722914250298426
67,1.950247562043881,5.224410017044986,0.03687965412693184,0.0003684208502219292
67,4.724192332424309,6.135771556930502,0.08451324649107538,0.0037243326021519467
67,5.847637292693236,6.824511633781384,0.12039604544111705,0.0020660209069897593
67,7.459840383434759,6.452114676673951,0.0976344068192848,0.007820468824277622
34,5.5608016021432265,6.466063089454214,0.08852304649575927,0.00209846218686101
34,6.888577930007846,7.164781250823331,0.14138368603565976,0.004788027073193433
34,4.968230768573124,6.465845720305522,0.0993971232728913,0.005522820262626763
34,3.478759638302027,6.253064585019997,0.0921567901669621,0.004839703468974582
34,5.410950436061138,7.105737152239264,0.13797413529595215,0.009131850490397456
34,4.326708414626061,6.523700130841902,0.09699491104322087,0.003573016809915597
34,0.863606342608482,5.683260412318372,0.06304506945407978,0.0022176505188019877
34,4.625013046247803,7.0948963962221185,0.13420167691570983,0.005924064762888808
34,4.072171953468884,6.6931090222284695,0.10435265485355856,0.002037872601699679
34,6.952765150941241,6.93112153966513,0.1417291311733648,0.01517963976063484
75,3.982130323012672,7.162993608698814,0.35596520541356425,0.03944706338387901
75,4.551210126506535,7.261302693870885,0.33203078939748343,0.05255812143000534
75,5.113814047374097,7.376971222245466,0.3078269378769597,0.04120428435462653
75,6.475722075184492,7.2177136059167815,0.3141696228374384,0.03625828394271002
75,3.982134919356845,4.940705054932439,0.43412505210453706,0.08769071350903918
75,3.369623124258778,6.1826228648012584,0.41726097005808255,0.058984357569427326
75,4.42167516251972,6.855777878483224,0.31198972161549504,0.043347322263437446
75,4.594308017880246,6.037107574325965,0.3833397422521894,0.06250835000589573
75,4.809730709454491,6.818359862040721,0.37643035238312933,0.07999887482395353
75,5.847236777431958,5.4461619294438,0.3744634441222127,0.1164458918061804
38,3.8042744826871018,6.877952424795717,0.12525883298752782,0.009918460709555295
38,4.4772209302676025,7.160991926415941,0.14858124975804396,0.023739228411220475
38,3.616244517437375,7.155597979799198,0.14611394768941358,0.02296557646823862
38,3.9419942116987614,7.0671089093863895,0.1413262615889807,0.013032829006494103
38,4.6972844551616575,7.013731484781599,0.1565016144641024,0.023375519762239214
38,5.233507555371025,7.178711568863543,0.16035743472710762,0.011364804486048926
38,3.710938824094506,6.449510821436981,0.1470330860239091,0.012257958604752017
38,5.371824762269009,7.057621472632823,0.15493026596197224,0.012313880984574997
38,5.052429658041557,6.946452537868137,0.12959355664907746,0.0211827928218681
38,7.241865885951237,7.570267157810738,0.21946386697535325,0.06189309607974942
73,1.4273752320591468,4.924337675966499,0.39427682344060844,0.1820660079940223
73,4.65235601078361,6.724469476007098,0.3283274693484377,0.10528080211975871
73,6.577093413621041,7.101871747922586,0.3310751998301583,0.08932123410616541
73,4.16706872313222,6.773690144458649,0.29679792853324555,0.06565255346373677
73,4.796665352943461,7.126497208632088,0.3268024609657588,0.07577202311765033
73,5.48155074868562,7.298456079855293,0.2805230627409887,0.08711187371841604
73,3.7651176618029063,6.192299273004268,0.35076114170493106,0.17716015609490168
73,4.362536018465135,6.778288696998821,0.30303375282756956,0.11091549713273409
73,4.362519892573309,7.012694044452552,0.28670805708867436,0.06747119301829572
73,7.555302228913383,5.687763100765695,0.3814301218598413,0.266170718696812
132,7.055276925229124,7.572335349416447,0.19757422100422867,0.0066285913609948725
132,4.536668476410794,7.066722186697383,0.131122549658743,0.01714569033331259
132,4.199314939770594,7.392479515084064,0.17687733323121396,0.009396928259060805
132,4.051846148948897,7.4758291881888095,0.27185937430862794,0.022879261287534914
132,4.964172609168416,7.529418166644481,0.1856785836751404,0.026570328126386746
132,5.493103385311914,7.195172681868184,0.15100285289800677,0.009348047390445445
132,6.37911390053485,7.564020631064037,0.19862033113501848,0.016041178632312813
132,5.250583586500387,7.195688441623201,0.15015733744835608,0.006711555586436165
132,3.644760440015933,6.827281435576073,0.11159891809211972,0.011358056383149972
132,1.5727448710889245,6.906287020374858,0.20225785475528207,0.028004556292049093
91,5.318794980159916,7.0739761361391515,0.13530160364538157,0.025698362717626783
91,4.554536659114788,7.009272986808805,0.12778722281025645,0.00959837685250194
91,3.5868850469104565,6.503341389094068,0.08886128898820538,0.011964899288325845
91,4.234501921836938,6.7453962065147195,0.10817763435246686,0.010953273793434278
